gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level
H2AC6,frontal cortex,clustered,7,5,68.65517333333334,71.0,16.603545961136,51.97,91.37,39.400000000000006,macaca_mulatta,Macaca mulatta,91.37,canis_lupus_familiaris,Canis lupus familiaris,51.97,True,False,False,background
H2AC19,kidney,clustered,4,2,70.5575,70.5575,27.729192424230465,50.95,90.165,39.215,human,Homo sapiens,90.165,bos_taurus,Bos taurus,50.95,False,False,False,background
H2AC14,right lobe of liver,clustered,7,2,60.765,60.765,27.718585822512672,41.165,80.36500000000001,39.20000000000001,sus_scrofa,Sus scrofa,80.36500000000001,human,Homo sapiens,41.165,False,False,False,background
H2AC11,skeletal muscle tissue,clustered,6,2,46.760000000000005,46.760000000000005,27.669088347829604,27.195,66.325,39.13,canis_lupus_familiaris,Canis lupus familiaris,66.325,bos_taurus,Bos taurus,27.195,False,False,False,background
H2AC21,heart left ventricle,clustered,6,2,51.0875,51.0875,27.41806544050838,31.7,70.475,38.77499999999999,sus_scrofa,Sus scrofa,70.475,human,Homo sapiens,31.7,False,False,False,background
H2AC17,spleen,clustered,6,4,55.29926136363636,56.579772727272726,15.987831259881869,34.75,73.2875,38.537499999999994,sus_scrofa,Sus scrofa,73.2875,felis_catus,Felis catus,34.75,True,False,False,background
H2AC6,triceps brachii,clustered,7,3,71.085,83.91,22.230874364270967,45.415,83.93,38.51500000000001,bos_taurus,Bos taurus,83.93,equus_caballus,Equus caballus,45.415,False,False,False,background
H2AX,heart right ventricle,variant,8,3,66.94666666666667,74.98,20.440382416513966,43.71,82.15,38.440000000000005,human,Homo sapiens,82.15,canis_lupus_familiaris,Canis lupus familiaris,43.71,False,False,False,background
H2AC6,blood,clustered,7,4,81.27814102564102,83.4075,18.204708816193744,59.95166666666666,98.34589743589744,38.39423076923078,human,Homo sapiens,98.34589743589744,equus_caballus,Equus caballus,59.95166666666666,True,False,False,background
H2AC21,kidney,clustered,6,4,57.651250000000005,50.7975,17.517887227535937,45.37,83.64,38.27,human,Homo sapiens,83.64,bos_taurus,Bos taurus,45.37,True,False,False,background
H2AC19,gluteus medius,clustered,4,2,63.959166666666675,63.959166666666675,26.963160077945037,44.89333333333334,83.025,38.13166666666667,bos_taurus,Bos taurus,83.025,equus_caballus,Equus caballus,44.89333333333334,False,False,False,background
H2AC21,heart,clustered,6,5,53.3366,52.980000000000004,15.676957128218472,31.45,69.464,38.013999999999996,sus_scrofa,Sus scrofa,69.464,bos_taurus,Bos taurus,31.45,True,False,False,background
H2AX,hypothalamus,variant,8,4,71.11836111111111,71.16805555555555,17.69947792012696,52.07,90.06733333333334,37.99733333333334,human,Homo sapiens,90.06733333333334,canis_lupus_familiaris,Canis lupus familiaris,52.07,True,False,False,background
H2AC13,frontal cortex,clustered,7,2,48.82291666666667,48.82291666666667,26.828220533868606,29.8525,67.79333333333334,37.94083333333334,bos_taurus,Bos taurus,67.79333333333334,human,Homo sapiens,29.8525,False,False,False,background
H2AC13,adult mammalian kidney,clustered,7,5,41.75716666666666,46.67666666666667,14.966166398469136,20.54,58.365,37.825,felis_catus,Felis catus,58.365,canis_lupus_familiaris,Canis lupus familiaris,20.54,True,False,False,background
H2AC17,duodenum,clustered,6,2,69.98,69.98,26.742778464475226,51.07,88.89,37.82,sus_scrofa,Sus scrofa,88.89,human,Homo sapiens,51.07,False,False,False,background
H2AC14,skeletal muscle tissue,clustered,7,3,54.848888888888894,45.68,20.44190313311615,40.59666666666667,78.27000000000001,37.67333333333334,sus_scrofa,Sus scrofa,78.27000000000001,bos_taurus,Bos taurus,40.59666666666667,False,False,False,background
H2AC12,cerebral cortex,clustered,6,3,32.74333333333333,24.97,19.95952487744469,17.84,55.42,37.58,bos_taurus,Bos taurus,55.42,canis_lupus_familiaris,Canis lupus familiaris,17.84,False,False,False,background
H2AJ,temporal lobe,variant,8,3,79.04722222222222,81.02166666666666,18.807889917482722,59.33,96.79,37.46000000000001,canis_lupus_familiaris,Canis lupus familiaris,96.79,pan_troglodytes,Pan troglodytes,59.33,False,False,False,background
H2AC14,ileum,clustered,7,2,80.16399999999999,80.16399999999999,26.42599462650366,61.477999999999994,98.85,37.372,sus_scrofa,Sus scrofa,98.85,bos_taurus,Bos taurus,61.477999999999994,False,False,False,background
H2AC8,adult mammalian kidney,clustered,6,5,51.034,54.47,13.637644672824637,29.91,67.27333333333333,37.36333333333333,human,Homo sapiens,67.27333333333333,felis_catus,Felis catus,29.91,True,False,False,background
MACROH2A2,kidney,variant,8,5,65.923,64.16,13.562886676515435,50.04,87.33,37.29,human,Homo sapiens,87.33,bos_taurus,Bos taurus,50.04,True,False,False,background
H2AC6,saliva-secreting gland,clustered,7,3,70.794,78.862,19.7567676506052,48.28,85.24000000000001,36.96000000000001,bos_taurus,Bos taurus,85.24000000000001,canis_lupus_familiaris,Canis lupus familiaris,48.28,False,False,False,background
H2AC19,cerebellum,clustered,4,4,71.67854166666667,74.20125,15.4270287755056,50.715,87.59666666666668,36.881666666666675,human,Homo sapiens,87.59666666666668,bos_taurus,Bos taurus,50.715,True,False,False,background
H2AC6,colon,clustered,7,5,80.24366666666667,85.2,14.630158083751379,59.51,96.37,36.86000000000001,pan_troglodytes,Pan troglodytes,96.37,bos_taurus,Bos taurus,59.51,True,False,False,background
MACROH2A2,liver,variant,8,6,58.791888888888884,54.41166666666666,14.155359600074013,45.949999999999996,82.71000000000001,36.76000000000001,human,Homo sapiens,82.71000000000001,canis_lupus_familiaris,Canis lupus familiaris,45.949999999999996,True,False,False,background
H2AC25,ileum,clustered,6,2,79.5965,79.5965,25.962839684826474,61.238,97.95500000000001,36.71700000000001,sus_scrofa,Sus scrofa,97.95500000000001,bos_taurus,Bos taurus,61.238,False,False,False,background
H2AC15,heart,clustered,5,3,43.61484848484849,39.05,18.76834563290391,27.55,64.24454545454546,36.69454545454546,human,Homo sapiens,64.24454545454546,canis_lupus_familiaris,Canis lupus familiaris,27.55,False,False,False,background
H2AC21,adult mammalian kidney,clustered,6,6,56.122833333333325,55.81099999999999,14.05571556935707,37.71,74.35,36.63999999999999,pan_troglodytes,Pan troglodytes,74.35,equus_caballus,Equus caballus,37.71,True,False,False,background
H2AC14,spleen,clustered,7,5,55.0578,46.832,15.708910885226896,41.335,77.968,36.633,sus_scrofa,Sus scrofa,77.968,canis_lupus_familiaris,Canis lupus familiaris,41.335,True,False,False,background
MACROH2A2,muscle tissue,variant,8,4,59.067,55.072,15.894638467105814,44.774,81.35,36.57599999999999,human,Homo sapiens,81.35,equus_caballus,Equus caballus,44.774,True,False,False,background
MACROH2A2,right lobe of liver,variant,8,2,62.93055555555556,62.93055555555556,25.78189891626284,44.7,81.16111111111111,36.46111111111111,human,Homo sapiens,81.16111111111111,sus_scrofa,Sus scrofa,44.7,False,False,False,background
H2AC25,frontal cortex,clustered,6,5,66.70255238095237,67.21142857142857,15.770256070891708,46.53666666666666,82.81800000000001,36.28133333333335,human,Homo sapiens,82.81800000000001,bos_taurus,Bos taurus,46.53666666666666,True,False,False,background
H2AC21,lung,clustered,6,4,62.91815476190476,64.31714285714285,14.887605347559889,43.403333333333336,79.635,36.23166666666667,sus_scrofa,Sus scrofa,79.635,bos_taurus,Bos taurus,43.403333333333336,True,False,False,background
H2AC6,oviduct epithelium,clustered,7,3,84.02666666666666,90.86,19.052373430450423,62.5,98.72,36.22,equus_caballus,Equus caballus,98.72,bos_taurus,Bos taurus,62.5,False,False,False,background
H2AC17,pancreas,clustered,6,2,47.74166666666667,47.74166666666667,25.599622501556976,29.64,65.84333333333333,36.20333333333333,canis_lupus_familiaris,Canis lupus familiaris,65.84333333333333,human,Homo sapiens,29.64,False,False,False,background
MACROH2A2,smooth muscle tissue,variant,8,2,68.435,68.435,25.46291519052757,50.43,86.44,36.01,human,Homo sapiens,86.44,canis_lupus_familiaris,Canis lupus familiaris,50.43,False,False,False,background
H2AC19,heart,clustered,4,3,71.01683333333334,77.97999999999999,18.94794593309083,49.5725,85.498,35.92550000000001,human,Homo sapiens,85.498,bos_taurus,Bos taurus,49.5725,False,False,False,background
H2AJ,spermatocyte,variant,8,2,76.6,76.6,25.38513344459706,58.65,94.55,35.9,macaca_mulatta,Macaca mulatta,94.55,bos_taurus,Bos taurus,58.65,False,False,False,background
H2AC6,midbrain,clustered,7,2,64.881,64.881,25.34412125128823,46.96,82.80199999999999,35.84199999999999,human,Homo sapiens,82.80199999999999,bos_taurus,Bos taurus,46.96,False,False,False,background
H2AC11,tongue,clustered,6,2,60.05499999999999,60.05499999999999,25.321493834290266,42.15,77.96,35.809999999999995,canis_lupus_familiaris,Canis lupus familiaris,77.96,bos_taurus,Bos taurus,42.15,False,False,False,background
H2AC12,heart,clustered,6,4,41.124761904761904,40.10666666666667,15.641511879532331,24.24,60.04571428571428,35.80571428571429,human,Homo sapiens,60.04571428571428,canis_lupus_familiaris,Canis lupus familiaris,24.24,True,False,False,background
H2AC15,spleen,clustered,5,3,40.0675,47.8125,19.091998160224087,18.32,54.07,35.75,canis_lupus_familiaris,Canis lupus familiaris,54.07,felis_catus,Felis catus,18.32,False,False,False,background
H2AC13,lung,clustered,7,4,54.68226190476191,59.46119047619048,15.627482620609284,32.06,67.74666666666667,35.68666666666667,human,Homo sapiens,67.74666666666667,canis_lupus_familiaris,Canis lupus familiaris,32.06,True,False,False,background
H2AC6,Ammon's horn,clustered,7,3,72.41208333333334,83.75625000000001,20.173794586562877,49.12,84.36,35.24,macaca_mulatta,Macaca mulatta,84.36,bos_taurus,Bos taurus,49.12,False,False,False,background
MACROH2A2,temporal lobe,variant,8,3,65.98055555555555,69.94,17.735470135463725,46.6,81.40166666666666,34.801666666666655,human,Homo sapiens,81.40166666666666,pan_troglodytes,Pan troglodytes,46.6,False,False,False,background
H2AX,saliva-secreting gland,variant,8,2,61.66199999999999,61.66199999999999,24.567718005545405,44.29,79.03399999999999,34.74399999999999,human,Homo sapiens,79.03399999999999,canis_lupus_familiaris,Canis lupus familiaris,44.29,False,False,False,background
H2AC19,hypothalamus,clustered,4,2,68.46395833333334,68.46395833333334,24.46206446732312,51.166666666666664,85.76125,34.59458333333334,human,Homo sapiens,85.76125,bos_taurus,Bos taurus,51.166666666666664,False,False,False,background
H2AC17,tonsil,clustered,6,2,78.94,78.94,24.39518395093589,61.69,96.19,34.5,sus_scrofa,Sus scrofa,96.19,human,Homo sapiens,61.69,False,False,False,background
H2AC8,spleen,clustered,6,5,56.317499999999995,48.935,16.236590813652967,42.005,76.18,34.175000000000004,pan_troglodytes,Pan troglodytes,76.18,bos_taurus,Bos taurus,42.005,True,False,False,background
H2AC25,caecum,clustered,6,2,73.66333333333334,73.66333333333334,24.164195735748276,56.576666666666675,90.75,34.173333333333325,sus_scrofa,Sus scrofa,90.75,bos_taurus,Bos taurus,56.576666666666675,False,False,False,background
H2AC6,leukocyte,clustered,7,3,79.07303030303031,75.86909090909091,17.308845880936936,63.59,97.76,34.17,human,Homo sapiens,97.76,equus_caballus,Equus caballus,63.59,False,False,False,background
H2AC13,zone of skin,clustered,7,6,39.80027777777777,40.7675,11.283506567683778,23.56,57.666666666666664,34.10666666666667,bos_taurus,Bos taurus,57.666666666666664,mus_musculus,Mus musculus,23.56,True,False,False,background
H2AC25,pons,clustered,6,2,72.3125,72.3125,24.108805704555337,55.265,89.36,34.095,sus_scrofa,Sus scrofa,89.36,bos_taurus,Bos taurus,55.265,False,False,False,background
H2AC21,skeletal muscle tissue,clustered,6,5,55.102666666666664,47.91,14.521045722980457,43.163333333333334,77.23,34.06666666666667,sus_scrofa,Sus scrofa,77.23,bos_taurus,Bos taurus,43.163333333333334,True,False,False,background
H2AC14,caecum,clustered,7,2,80.06333333333333,80.06333333333333,23.909637294521126,63.156666666666666,96.97,33.81333333333333,sus_scrofa,Sus scrofa,96.97,bos_taurus,Bos taurus,63.156666666666666,False,False,False,background
H2AC6,heart,clustered,7,5,76.69033333333334,85.49266666666668,14.793402354503248,56.24,89.97200000000001,33.732000000000006,pan_troglodytes,Pan troglodytes,89.97200000000001,canis_lupus_familiaris,Canis lupus familiaris,56.24,True,False,False,background
H2AC12,endometrium,clustered,6,2,36.287000000000006,36.287000000000006,23.83939802092327,19.43,53.144000000000005,33.714000000000006,bos_taurus,Bos taurus,53.144000000000005,equus_caballus,Equus caballus,19.43,False,False,False,background
H2AC17,bone marrow,clustered,6,3,71.47666666666667,69.33,16.942306021711843,55.71,89.39,33.68,equus_caballus,Equus caballus,89.39,canis_lupus_familiaris,Canis lupus familiaris,55.71,False,False,False,background
MACROH2A2,adult mammalian kidney,variant,8,8,62.4553125,56.85166666666666,12.678585995478443,49.72,83.38416666666667,33.664166666666674,human,Homo sapiens,83.38416666666667,bos_taurus,Bos taurus,49.72,True,False,False,background
H2AC12,lung,clustered,6,3,46.24269841269842,46.19142857142857,16.828391908475556,29.44,63.096666666666664,33.656666666666666,human,Homo sapiens,63.096666666666664,canis_lupus_familiaris,Canis lupus familiaris,29.44,False,False,False,background
H2AC13,ovary,clustered,7,3,41.50083333333333,34.43,17.868287609150837,28.25,61.822500000000005,33.572500000000005,bos_taurus,Bos taurus,61.822500000000005,canis_lupus_familiaris,Canis lupus familiaris,28.25,False,False,False,background
H2AC13,spleen,clustered,7,5,57.366699999999994,60.15599999999999,12.629651569047956,37.12,70.64833333333333,33.52833333333333,mus_musculus,Mus musculus,70.64833333333333,canis_lupus_familiaris,Canis lupus familiaris,37.12,True,False,False,background
H2AC12,blood,clustered,6,3,44.91638888888889,53.89666666666667,18.473114404101896,23.67,57.1825,33.512499999999996,bos_taurus,Bos taurus,57.1825,equus_caballus,Equus caballus,23.67,False,False,False,background
H2AC6,lung,clustered,7,5,78.89768045112781,85.08947368421053,15.285817348278055,62.5025,95.96,33.457499999999996,pan_troglodytes,Pan troglodytes,95.96,canis_lupus_familiaris,Canis lupus familiaris,62.5025,True,False,False,background
H2AC21,tonsil,clustered,6,2,81.47999999999999,81.47999999999999,23.631508627254423,64.77,98.19,33.42,sus_scrofa,Sus scrofa,98.19,human,Homo sapiens,64.77,False,False,False,background
H2AC8,prefrontal cortex,clustered,6,4,44.21080357142857,45.818749999999994,13.758490459558608,25.91,59.29571428571428,33.385714285714286,human,Homo sapiens,59.29571428571428,felis_catus,Felis catus,25.91,True,False,False,background
H2AC21,ileum,clustered,6,2,81.99350000000001,81.99350000000001,23.548777133855594,65.342,98.64500000000001,33.30300000000001,sus_scrofa,Sus scrofa,98.64500000000001,bos_taurus,Bos taurus,65.342,False,False,False,background
H2AX,metanephros cortex,variant,8,3,65.64166666666667,65.185,16.594713264571144,49.28,82.46000000000001,33.18000000000001,human,Homo sapiens,82.46000000000001,canis_lupus_familiaris,Canis lupus familiaris,49.28,False,False,False,background
H2AC17,kidney,clustered,6,2,66.3,66.3,23.46180299976965,49.71,82.89,33.18,human,Homo sapiens,82.89,canis_lupus_familiaris,Canis lupus familiaris,49.71,False,False,False,background
H2AC13,leukocyte,clustered,7,3,56.6439393939394,64.24181818181819,17.805416214075816,36.3,69.39,33.09,human,Homo sapiens,69.39,equus_caballus,Equus caballus,36.3,False,False,False,background
H2AC11,cerebellum,clustered,6,2,63.4025,63.4025,23.373414652121333,46.875,79.93,33.05500000000001,equus_caballus,Equus caballus,79.93,canis_lupus_familiaris,Canis lupus familiaris,46.875,False,False,False,background
H2AC6,mammary gland,clustered,7,3,68.01166666666666,70.365,16.6452405609932,50.315,83.35499999999999,33.03999999999999,human,Homo sapiens,83.35499999999999,canis_lupus_familiaris,Canis lupus familiaris,50.315,False,False,False,background
H2AJ,brain,variant,8,5,77.8839,81.9045,12.481575914122386,57.61,90.61,33.0,bos_taurus,Bos taurus,90.61,felis_catus,Felis catus,57.61,True,False,False,background
H2AC12,zone of skin,clustered,6,3,48.928333333333335,52.49,16.773543404222416,30.66,63.635000000000005,32.97500000000001,canis_lupus_familiaris,Canis lupus familiaris,63.635000000000005,human,Homo sapiens,30.66,False,False,False,background
H2AX,epididymis,variant,8,2,78.02499999999999,78.02499999999999,23.228457761978074,61.6,94.44999999999999,32.84999999999999,mus_musculus,Mus musculus,94.44999999999999,sus_scrofa,Sus scrofa,61.6,False,False,False,background
H2AC25,kidney,clustered,6,3,49.52,49.2,16.392342724577226,33.29,66.07,32.779999999999994,human,Homo sapiens,66.07,canis_lupus_familiaris,Canis lupus familiaris,33.29,False,False,False,background
H2AX,head,variant,8,2,81.19333333333333,81.19333333333333,23.17424624208712,64.80666666666667,97.58,32.773333333333326,mus_musculus,Mus musculus,97.58,canis_lupus_familiaris,Canis lupus familiaris,64.80666666666667,False,False,False,background
H2AC11,stomach,clustered,6,2,50.35041666666667,50.35041666666667,23.17247847513415,33.965,66.73583333333333,32.77083333333333,human,Homo sapiens,66.73583333333333,canis_lupus_familiaris,Canis lupus familiaris,33.965,False,False,False,background
H2AC25,occipital cortex,clustered,6,2,60.800000000000004,60.800000000000004,23.1648181516713,44.42,77.18,32.760000000000005,sus_scrofa,Sus scrofa,77.18,canis_lupus_familiaris,Canis lupus familiaris,44.42,False,False,False,background
H2AC25,lung,clustered,6,4,53.49541666666667,55.61821428571429,14.782662077133967,35.00666666666667,67.73857142857143,32.731904761904765,human,Homo sapiens,67.73857142857143,canis_lupus_familiaris,Canis lupus familiaris,35.00666666666667,True,False,False,background
