gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level,low_variability_level,is_low_variability_p05,is_low_variability_p10
H2AC13,liver,clustered,7,7,42.25236920222635,39.82,22.935461368071344,0.0,76.03999999999999,76.03999999999999,felis_catus,Felis catus,76.03999999999999,equus_caballus,Equus caballus,0.0,True,True,False,conservative,background,False,False
H2AC20,uterine cervix,clustered,5,2,37.83,37.83,53.49969906457419,0.0,75.66,75.66,human,Homo sapiens,75.66,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
MACROH2A2,granulocyte,variant,8,2,37.795,37.795,53.45020158989113,0.0,75.59,75.59,human,Homo sapiens,75.59,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC8,leukocyte,clustered,6,3,44.38851851851852,57.62555555555556,39.471347356530885,0.0,75.54,75.54,human,Homo sapiens,75.54,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
H2AC25,metanephros cortex,clustered,6,4,49.38875,61.0275,33.629003448164596,0.0,75.5,75.5,sus_scrofa,Sus scrofa,75.5,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,True,False,conservative,background,False,False
H2AC19,prefrontal cortex,clustered,4,4,37.20649350649351,36.72727272727273,42.969484740673316,0.0,75.37142857142858,75.37142857142858,human,Homo sapiens,75.37142857142858,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC20,colon,clustered,5,3,47.72233333333333,67.84,41.49794713396475,0.0,75.327,75.327,human,Homo sapiens,75.327,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC14,lymph node,clustered,7,5,33.844,46.47,32.98178178934546,0.0,75.25,75.25,pan_troglodytes,Pan troglodytes,75.25,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC20,monocyte,clustered,5,2,37.55,37.55,53.10371926710972,0.0,75.1,75.1,human,Homo sapiens,75.1,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
MACROH2A2,bone marrow,variant,8,5,51.33399999999999,60.51,29.589073447811778,0.0,74.945,74.945,human,Homo sapiens,74.945,pan_troglodytes,Pan troglodytes,0.0,True,False,False,background,background,False,False
MACROH2A2,diaphragm,variant,8,2,37.425,37.425,52.92694257181308,0.0,74.85,74.85,bos_taurus,Bos taurus,74.85,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC25,lymph node,clustered,6,5,45.936,52.75,27.660510524934278,0.0,74.685,74.685,human,Homo sapiens,74.685,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC17,brain,clustered,6,4,38.43125,39.545,31.12410544229879,0.0,74.635,74.635,felis_catus,Felis catus,74.635,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC13,ileum,clustered,7,3,45.69266666666666,62.97,39.960963468531794,0.0,74.10799999999999,74.10799999999999,bos_taurus,Bos taurus,74.10799999999999,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC21,metanephros cortex,clustered,6,3,39.465,44.62,37.156670666247805,0.0,73.775,73.775,sus_scrofa,Sus scrofa,73.775,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC17,corpus callosum,clustered,6,2,36.81875,36.81875,52.0695755996244,0.0,73.6375,73.6375,human,Homo sapiens,73.6375,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC17,spleen,clustered,6,5,44.23940909090909,53.60454545454545,28.342719043320365,0.0,73.2875,73.2875,sus_scrofa,Sus scrofa,73.2875,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC12,corpus callosum,clustered,6,2,36.551249999999996,36.551249999999996,51.691273471689584,0.0,73.10249999999999,73.10249999999999,human,Homo sapiens,73.10249999999999,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC8,spermatid,clustered,6,2,36.525,36.525,51.654150365677296,0.0,73.05,73.05,macaca_mulatta,Macaca mulatta,73.05,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC15,kidney,clustered,5,3,33.943333333333335,29.06,36.62995267992211,0.0,72.77,72.77,human,Homo sapiens,72.77,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC20,adrenal gland,clustered,5,2,36.291666666666664,36.291666666666664,51.32416720112357,0.0,72.58333333333333,72.58333333333333,human,Homo sapiens,72.58333333333333,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC25,placenta,clustered,6,3,43.596666666666664,58.97,38.29859832073927,0.0,71.82,71.82,human,Homo sapiens,71.82,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
MACROH2A2,monocyte,variant,8,2,35.82,35.82,50.65712980420427,0.0,71.64,71.64,human,Homo sapiens,71.64,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC17,blood,clustered,6,4,43.04453125,50.2890625,33.944655535453194,0.0,71.6,71.6,canis_lupus_familiaris,Canis lupus familiaris,71.6,sus_scrofa,Sus scrofa,0.0,True,False,False,background,background,False,False
H2AC7,blood,clustered,5,4,40.97828125,46.166250000000005,30.240120396719206,0.0,71.580625,71.580625,human,Homo sapiens,71.580625,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
MACROH2A2,spleen,variant,8,7,37.16661904761905,46.21666666666667,27.190739797891005,0.0,71.56666666666666,71.56666666666666,human,Homo sapiens,71.56666666666666,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AX,choroid plexus epithelium,variant,8,2,35.745,35.745,50.55106378702628,0.0,71.49,71.49,mus_musculus,Mus musculus,71.49,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC25,adipose tissue,clustered,6,4,46.9125,58.205,32.34337488689259,0.0,71.24000000000001,71.24000000000001,sus_scrofa,Sus scrofa,71.24000000000001,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC19,olfactory segment of nasal mucosa,clustered,4,2,60.47,60.47,50.37428709172965,24.85,96.09,71.24000000000001,human,Homo sapiens,96.09,bos_taurus,Bos taurus,24.85,False,False,False,background,background,False,False
H2AC11,mesenteric lymph node,clustered,6,2,35.575,35.575,50.31064748142286,0.0,71.15,71.15,sus_scrofa,Sus scrofa,71.15,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC13,heart,clustered,7,5,44.51425,45.33,27.293344134834413,0.0,71.06125,71.06125,mus_musculus,Mus musculus,71.06125,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC17,liver,clustered,6,6,46.434293650793656,52.62488095238095,24.254314823655687,0.0,71.04,71.04,sus_scrofa,Sus scrofa,71.04,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
MACROH2A2,blood,variant,8,5,32.21126,40.2775,31.414274580801642,0.0,70.8588,70.8588,human,Homo sapiens,70.8588,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC13,spleen,clustered,7,6,47.805583333333324,57.70758333333333,26.001849751240986,0.0,70.64833333333333,70.64833333333333,mus_musculus,Mus musculus,70.64833333333333,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC20,frontal cortex,clustered,5,3,39.086666666666666,47.02,35.78571968444023,0.0,70.24,70.24,macaca_mulatta,Macaca mulatta,70.24,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC15,prostate gland,clustered,5,2,35.10382352941176,35.10382352941176,49.644303326445886,0.0,70.20764705882353,70.20764705882353,human,Homo sapiens,70.20764705882353,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC12,caecum,clustered,6,2,35.08833333333333,35.08833333333333,49.62239688106795,0.0,70.17666666666666,70.17666666666666,bos_taurus,Bos taurus,70.17666666666666,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AX,gall bladder,variant,8,2,34.925,34.925,49.39140866588034,0.0,69.85,69.85,human,Homo sapiens,69.85,mus_musculus,Mus musculus,0.0,False,False,False,background,background,False,False
H2AC20,triceps brachii,clustered,5,2,34.875,34.875,49.32069798776169,0.0,69.75,69.75,equus_caballus,Equus caballus,69.75,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC25,skeletal muscle tissue,clustered,6,5,42.565,48.925,26.056261003835527,0.0,69.56,69.56,sus_scrofa,Sus scrofa,69.56,pan_troglodytes,Pan troglodytes,0.0,True,False,False,background,background,False,False
H2AC17,temporal lobe,clustered,6,2,34.755,34.755,49.15099236027692,0.0,69.51,69.51,canis_lupus_familiaris,Canis lupus familiaris,69.51,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC25,oocyte,clustered,6,2,34.74,34.74,49.12977915684132,0.0,69.48,69.48,bos_taurus,Bos taurus,69.48,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC13,adrenal gland,clustered,7,4,45.968333333333334,57.22666666666667,31.728811827737893,0.0,69.42,69.42,mus_musculus,Mus musculus,69.42,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC25,urinary bladder,clustered,6,3,41.43277777777778,54.98,36.59102699407987,0.0,69.31833333333334,69.31833333333334,human,Homo sapiens,69.31833333333334,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC14,oocyte,clustered,7,2,34.65,34.65,49.00249993622774,0.0,69.3,69.3,bos_taurus,Bos taurus,69.3,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC14,heart left ventricle,clustered,7,3,35.72666666666667,38.065,34.61678289982091,0.0,69.11500000000001,69.11500000000001,sus_scrofa,Sus scrofa,69.11500000000001,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC12,ileum,clustered,6,3,23.004,0.0,39.844096777314455,0.0,69.012,69.012,bos_taurus,Bos taurus,69.012,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC14,uterus,clustered,7,3,36.83222222222222,41.49666666666667,34.735684554669156,0.0,69.0,69.0,sus_scrofa,Sus scrofa,69.0,felis_catus,Felis catus,0.0,False,False,False,background,background,False,False
H2AC20,prefrontal cortex,clustered,5,5,32.6113,36.42,27.15618941328109,0.0,68.9725,68.9725,macaca_mulatta,Macaca mulatta,68.9725,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC13,granulocyte,clustered,7,3,42.46,58.73,37.10445121545392,0.0,68.65,68.65,mus_musculus,Mus musculus,68.65,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC7,leukocyte,clustered,5,3,40.89766666666667,54.18300000000001,36.13557923063271,0.0,68.51,68.51,human,Homo sapiens,68.51,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
H2AC20,omental fat pad,clustered,5,2,34.249545454545455,34.249545454545455,48.43617168693197,0.0,68.49909090909091,68.49909090909091,human,Homo sapiens,68.49909090909091,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC20,ovary,clustered,5,2,34.22375,34.22375,48.39969140526622,0.0,68.4475,68.4475,human,Homo sapiens,68.4475,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC20,ileum,clustered,5,2,52.955,52.955,48.14690073099202,18.91,87.0,68.09,macaca_mulatta,Macaca mulatta,87.0,bos_taurus,Bos taurus,18.91,False,False,False,background,background,False,False
H2AC19,bone marrow,clustered,4,4,70.7825,75.815,28.892295830088223,31.75,99.75,68.0,pan_troglodytes,Pan troglodytes,99.75,equus_caballus,Equus caballus,31.75,True,False,False,background,background,False,False
H2AC8,zone of skin,clustered,6,4,33.263977272727274,32.5375,29.110870763481582,0.0,67.9809090909091,67.9809090909091,human,Homo sapiens,67.9809090909091,felis_catus,Felis catus,0.0,True,False,False,background,background,False,False
H2AC15,granulocyte,clustered,5,2,33.95,33.95,48.01255044256658,0.0,67.9,67.9,canis_lupus_familiaris,Canis lupus familiaris,67.9,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC13,frontal cortex,clustered,7,5,19.52916666666667,0.0,29.917244388572215,0.0,67.79333333333334,67.79333333333334,bos_taurus,Bos taurus,67.79333333333334,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
MACROH2A2,nasal cavity mucosa,variant,8,2,33.875,33.875,47.9064844253886,0.0,67.75,67.75,bos_taurus,Bos taurus,67.75,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC13,lung,clustered,7,5,43.74580952380953,57.955714285714286,27.949841022755013,0.0,67.74666666666667,67.74666666666667,human,Homo sapiens,67.74666666666667,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC13,cerebral cortex,clustered,7,5,29.243000000000002,27.58,30.265773903867057,0.0,67.745,67.745,bos_taurus,Bos taurus,67.745,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC25,lung,clustered,6,5,42.79633333333334,48.48142857142857,27.13387632523423,0.0,67.73857142857143,67.73857142857143,human,Homo sapiens,67.73857142857143,pan_troglodytes,Pan troglodytes,0.0,True,False,False,background,background,False,False
H2AC20,adenohypophysis,clustered,5,2,33.79916666666667,33.79916666666667,47.799239896908645,0.0,67.59833333333334,67.59833333333334,human,Homo sapiens,67.59833333333334,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC15,occipital lobe,clustered,5,2,33.735,33.735,47.70849452665636,0.0,67.47,67.47,canis_lupus_familiaris,Canis lupus familiaris,67.47,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC8,adult mammalian kidney,clustered,6,6,42.52833333333333,51.48833333333333,24.142627745223677,0.0,67.27333333333333,67.27333333333333,human,Homo sapiens,67.27333333333333,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
H2AC21,temporal lobe,clustered,6,2,33.445,33.445,47.29837259356817,0.0,66.89,66.89,pan_troglodytes,Pan troglodytes,66.89,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC11,stomach,clustered,6,3,33.566944444444445,33.965,33.36969731421897,0.0,66.73583333333333,66.73583333333333,human,Homo sapiens,66.73583333333333,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC7,granulocyte,clustered,5,2,33.215,33.215,46.973103474222356,0.0,66.43,66.43,human,Homo sapiens,66.43,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC15,bone marrow,clustered,5,3,38.85333333333333,50.15,34.61622500119464,0.0,66.41,66.41,human,Homo sapiens,66.41,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC14,heart,clustered,7,6,28.741,22.305,32.30074534743742,0.0,66.356,66.356,human,Homo sapiens,66.356,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC11,skeletal muscle tissue,clustered,6,5,18.704,0.0,29.10917196520712,0.0,66.325,66.325,canis_lupus_familiaris,Canis lupus familiaris,66.325,human,Homo sapiens,0.0,True,False,False,background,background,False,False
H2AC25,kidney,clustered,6,4,37.14,41.245000000000005,28.14599201781075,0.0,66.07,66.07,human,Homo sapiens,66.07,sus_scrofa,Sus scrofa,0.0,True,False,False,background,background,False,False
H2AC20,urinary bladder,clustered,5,2,33.034166666666664,33.034166666666664,46.717366521693215,0.0,66.06833333333333,66.06833333333333,human,Homo sapiens,66.06833333333333,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC11,heart,clustered,6,5,41.591833333333334,46.4025,24.960302457101754,0.0,66.02,66.02,sus_scrofa,Sus scrofa,66.02,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC14,lung,clustered,7,6,26.609920634920638,17.328333333333333,30.950782527836225,0.0,65.99000000000001,65.99000000000001,sus_scrofa,Sus scrofa,65.99000000000001,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC11,spermatid,clustered,6,2,32.91,32.91,46.54176833769855,0.0,65.82,65.82,macaca_mulatta,Macaca mulatta,65.82,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC12,testis,clustered,6,6,28.392916666666668,25.395000000000003,27.529614890907332,0.0,65.735,65.735,bos_taurus,Bos taurus,65.735,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC17,lung,clustered,6,4,42.35107142857143,51.84,29.451520210119458,0.0,65.72428571428571,65.72428571428571,human,Homo sapiens,65.72428571428571,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC6,pons,clustered,7,2,32.82,32.82,46.414489117084976,0.0,65.64,65.64,bos_taurus,Bos taurus,65.64,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC20,pituitary gland,clustered,5,2,32.735,32.735,46.29428096428327,0.0,65.47,65.47,human,Homo sapiens,65.47,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC8,liver,clustered,6,6,45.803555555555555,52.4865,23.667032806244467,0.0,65.455,65.455,human,Homo sapiens,65.455,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
H2AC21,cerebral cortex,clustered,6,5,46.879999999999995,37.75,26.87548883276358,27.24,92.69,65.45,sus_scrofa,Sus scrofa,92.69,pan_troglodytes,Pan troglodytes,27.24,True,False,False,background,background,False,False
